Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right, rule_number, desired_course, course_error
36.5049, 77, 260, 36.1925, 0, 12, 12, 30, 1, -1.53161, 37.7241, 
36.5395, 76, 260, 35.5383, 0, 12, 12, 30, 1, -1.53161, 37.0699, 
36.5737, 77, 260, 35.5383, 0, 12, 12, 30, 1, -1.53161, 37.0699, 
36.613, 77, 260, 35.5383, 0, 12, 12, 30, 1, -1.53161, 37.0699, 
36.6347, 77, 260, 35.5383, 0, 12, 12, 30, 1, -1.53161, 37.0699, 
36.6708, 77, 260, 35.5383, 0, 12, 12, 30, 1, -1.53161, 37.0699, 
36.7097, 76, 260, 34.7155, 0, 12, 12, 30, 1, -1.53161, 36.2471, 
36.7383, 77, 260, 34.7155, 0, 12, 12, 30, 1, -1.53161, 36.2471, 
36.7683, 77, 260, 34.7155, 0, 12, 12, 30, 1, -1.53161, 36.2471, 
36.8039, 77, 260, 34.7155, 0, 12, 12, 30, 1, -1.53161, 36.2471, 
36.8387, 76, 260, 34.6242, 0, 12, 12, 30, 1, -1.53161, 36.1559, 
36.8725, 77, 260, 34.6242, 0, 12, 12, 30, 1, -1.53161, 36.1559, 
36.9108, 77, 260, 34.6242, 0, 12, 12, 30, 1, -1.53161, 36.1559, 
36.936, 77, 260, 34.6242, 0, 12, 12, 30, 1, -1.53161, 36.1559, 
36.9723, 77, 260, 34.6242, 0, 12, 12, 30, 1, -1.53161, 36.1559, 
37.0084, 76, 260, 34.5677, 0, 12, 12, 30, 1, -1.53161, 36.0993, 
37.0393, 77, 260, 34.5677, 0, 12, 12, 30, 1, -1.53161, 36.0993, 
37.0704, 76, 260, 34.6185, 0, 12, 12, 30, 1, -1.53161, 36.1501, 
37.1079, 77, 260, 34.6185, 0, 12, 12, 30, 1, -1.53161, 36.1501, 
37.1391, 76, 260, 34.0587, 0, 12, 12, 30, 1, -1.53161, 35.5903, 
37.1716, 77, 260, 34.0587, 0, 12, 12, 30, 1, -1.53161, 35.5903, 
37.2035, 78, 259, 34.0587, 0, 12, 12, 30, 1, -1.53161, 35.5903, 
37.2344, 77, 260, 34.0587, 0, 12, 12, 30, 1, -1.53161, 35.5903, 
37.2673, 77, 260, 34.0587, 0, 12, 12, 30, 1, -1.53161, 35.5903, 
37.3054, 76, 260, 33.9971, 0, 12, 12, 30, 1, -1.53161, 35.5287, 
37.3392, 78, 260, 33.9971, 0, 12, 12, 30, 1, -1.53161, 35.5287, 
37.3679, 77, 260, 33.9971, 0, 12, 12, 30, 1, -1.53161, 35.5287, 
37.4061, 78, 260, 33.9971, 0, 12, 12, 30, 1, -1.53161, 35.5287, 
37.4378, 77, 260, 35.1563, 0, 12, 12, 30, 1, -1.53571, 36.692, 
37.4725, 77, 260, 35.1563, 0, 12, 12, 30, 1, -1.53571, 36.692, 
37.5102, 77, 260, 35.1563, 0, 12, 12, 30, 1, -1.53571, 36.692, 
37.5338, 77, 261, 35.1563, 0, 12, 12, 30, 1, -1.53571, 36.692, 
37.5669, 78, 260, 35.1563, 0, 12, 12, 30, 1, -1.53571, 36.692, 
37.6041, 77, 260, 34.573, 0, 12, 12, 30, 1, -1.53571, 36.1087, 
37.6388, 78, 260, 34.573, 0, 12, 12, 30, 1, -1.53571, 36.1087, 
37.6686, 78, 261, 34.573, 0, 12, 12, 30, 1, -1.53571, 36.1087, 
37.7098, 78, 261, 34.573, 0, 12, 12, 30, 1, -1.53571, 36.1087, 
37.7387, 78, 260, 34.573, 0, 12, 12, 30, 1, -1.53571, 36.1087, 
37.7667, 77, 260, 34.6236, 0, 12, 12, 30, 1, -1.53571, 36.1594, 
37.8055, 78, 260, 34.6236, 0, 12, 12, 30, 1, -1.53571, 36.1594, 
37.8371, 77, 260, 34.6236, 0, 12, 12, 30, 1, -1.53571, 36.1594, 
37.872, 77, 260, 34.6236, 0, 12, 12, 30, 1, -1.53571, 36.1594, 
37.9085, 78, 260, 34.6236, 0, 12, 12, 30, 1, -1.53571, 36.1594, 
37.9386, 77, 260, 33.226, 0, 12, 12, 30, 1, -1.53571, 34.7617, 
37.9669, 78, 260, 33.226, 0, 12, 12, 30, 1, -1.53571, 34.7617, 
38.0013, 78, 260, 33.226, 0, 12, 12, 30, 1, -1.53571, 34.7617, 
38.0347, 78, 259, 33.226, 0, 12, 12, 30, 1, -1.53571, 34.7617, 
38.0673, 77, 259, 32.9188, 0, 12, 12, 30, 1, -1.3822, 34.301, 
38.1065, 78, 260, 32.9188, 0, 12, 12, 30, 1, -1.3822, 34.301, 
38.1365, 78, 260, 32.9188, 0, 12, 12, 30, 1, -1.3822, 34.301, 
38.1696, 78, 260, 32.9188, 0, 12, 12, 30, 1, -1.3822, 34.301, 
38.2073, 78, 260, 32.9188, 0, 12, 12, 30, 1, -1.3822, 34.301, 
38.2341, 77, 259, 32.1329, 0, 12, 12, 30, 1, -1.3822, 33.5151, 
38.2658, 78, 260, 32.1329, 0, 12, 12, 30, 1, -1.3822, 33.5151, 
38.3018, 77, 259, 32.1258, 0, 12, 12, 30, 1, -1.3822, 33.508, 
38.3353, 78, 260, 32.1258, 0, 12, 12, 30, 1, -1.3822, 33.508, 
38.3729, 77, 259, 32.1251, 0, 12, 12, 30, 1, -1.3822, 33.5073, 
38.4106, 79, 260, 32.1251, 0, 12, 12, 30, 1, -1.3822, 33.5073, 
38.4353, 79, 260, 32.1251, 0, 12, 12, 30, 1, -1.3822, 33.5073, 
38.4703, 79, 260, 32.1251, 0, 12, 12, 30, 1, -1.3822, 33.5073, 
38.5064, 79, 260, 32.1251, 0, 12, 12, 30, 1, -1.3822, 33.5073, 
38.5346, 78, 259, 30.6807, 0, 12, 12, 30, 1, -1.38592, 32.0666, 
38.5656, 79, 260, 30.6807, 0, 12, 12, 30, 1, -1.38592, 32.0666, 
38.6054, 79, 260, 30.6807, 0, 12, 12, 30, 1, -1.38592, 32.0666, 
38.6375, 79, 260, 30.6807, 0, 12, 12, 30, 1, -1.38592, 32.0666, 
38.6699, 78, 259, 29.5598, 0, 12, 12, 30, 1, -1.38592, 30.9457, 
38.7067, 79, 260, 29.5598, 0, 12, 12, 30, 1, -1.38592, 30.9457, 
38.7362, 79, 260, 29.5598, 0, 12, 12, 30, 1, -1.38592, 30.9457, 
38.7656, 79, 260, 29.5598, 0, 12, 12, 30, 1, -1.38592, 30.9457, 
38.8055, 79, 260, 29.5598, 0, 12, 12, 30, 1, -1.38592, 30.9457, 
38.8342, 78, 259, 29.1091, 0, 12, 12, 30, 1, -1.38592, 30.4951, 
38.8656, 79, 261, 29.1091, 0, 12, 12, 30, 1, -1.38592, 30.4951, 
38.9041, 78, 260, 28.1762, 0, 12, 12, 30, 1, -1.53984, 29.716, 
38.9355, 79, 260, 28.1762, 0, 12, 12, 30, 1, -1.53984, 29.716, 
38.972, 78, 260, 28.0829, 0, 12, 12, 30, 1, -1.53984, 29.6227, 
39.0075, 79, 260, 28.0829, 0, 12, 12, 30, 1, -1.53984, 29.6227, 
39.0339, 79, 260, 28.0829, 0, 12, 12, 30, 3, -1.53984, 29.6227, 
39.0683, 79, 260, 28.0829, 0, 12, 12, 30, 3, -1.53984, 29.6227, 
39.1059, 79, 260, 28.0829, 0, 12, 12, 30, 3, -1.53984, 29.6227, 
39.1344, 78, 260, 26.6691, 0, 12, 12, 30, 3, -1.53984, 28.209, 
39.165, 79, 260, 26.6691, 0, 12, 12, 30, 3, -1.53984, 28.209, 
39.2022, 79, 260, 26.6691, 0, 12, 12, 30, 3, -1.53984, 28.209, 
39.236, 79, 260, 26.6691, 0, 12, 12, 30, 3, -1.53984, 28.209, 
39.2714, 78, 260, 26.5652, 0, 12, 12, 30, 3, -1.53984, 28.105, 
39.3078, 79, 260, 26.5652, 0, 12, 12, 30, 3, -1.53984, 28.105, 
39.3388, 79, 260, 26.5652, 0, 12, 12, 30, 3, -1.53984, 28.105, 
39.3651, 80, 261, 26.5652, 0, 12, 12, 30, 3, -1.53984, 28.105, 
39.4016, 80, 261, 26.5652, 0, 12, 12, 30, 3, -1.53984, 28.105, 
39.4353, 79, 260, 25.6605, 0, 12, 12, 30, 3, -1.54399, 27.2045, 
39.4654, 81, 260, 25.6605, 0, 12, 12, 30, 3, -1.54399, 27.2045, 
39.5039, 80, 260, 25.57, 0, 12, 12, 30, 3, -1.54816, 27.1182, 
39.5369, 80, 261, 25.57, 0, 12, 12, 30, 3, -1.54816, 27.1182, 
39.571, 80, 260, 24.225, 12, 14, 25, 30, 3, -1.54816, 25.7731, 
39.6078, 80, 261, 24.225, 12, 14, 25, 30, 3, -1.54816, 25.7731, 
39.6352, 80, 261, 24.225, 12, 14, 25, 30, 3, -1.54816, 25.7731, 
39.6685, 80, 261, 24.225, 12, 14, 25, 30, 3, -1.54816, 25.7731, 
39.7067, 80, 261, 24.225, 12, 14, 25, 30, 3, -1.54816, 25.7731, 
39.7389, 80, 260, 24.077, 12, 14, 25, 30, 3, -1.54816, 25.6252, 
39.7661, 80, 261, 24.077, 12, 14, 25, 30, 3, -1.54816, 25.6252, 
39.8029, 80, 260, 24.077, 12, 14, 25, 30, 3, -1.54816, 25.6252, 
39.8384, 80, 261, 24.077, 12, 14, 25, 30, 3, -1.54816, 25.6252, 
39.8718, 80, 260, 21.7083, 12, 14, 25, 30, 3, -1.54816, 23.2565, 
39.9079, 80, 261, 21.7083, 12, 14, 25, 30, 3, -1.54816, 23.2565, 
39.9329, 80, 261, 21.7083, 12, 14, 25, 30, 3, -1.54816, 23.2565, 
39.9659, 81, 260, 21.7083, 12, 14, 25, 30, 3, -1.54816, 23.2565, 
40.0038, 81, 261, 21.7083, 12, 14, 25, 30, 3, -1.54816, 23.2565, 
40.0375, 80, 260, 21.9708, 12, 14, 25, 30, 3, -1.54816, 23.519, 
40.0649, 81, 260, 21.9708, 12, 14, 25, 30, 3, -1.54816, 23.519, 
40.1024, 81, 261, 21.9708, 12, 14, 25, 30, 3, -1.54816, 23.519, 
40.1363, 81, 261, 21.9708, 12, 14, 25, 30, 3, -1.54816, 23.519, 
40.1722, 80, 260, 21.9708, 12, 14, 25, 30, 3, -1.54816, 23.519, 
40.2074, 80, 260, 20.5401, 12, 14, 25, 30, 3, -1.54816, 22.0882, 
40.2354, 81, 261, 20.5401, 12, 14, 25, 30, 3, -1.54816, 22.0882, 
40.2696, 81, 261, 20.5401, 12, 14, 25, 30, 3, -1.54816, 22.0882, 
40.3028, 81, 261, 20.5401, 12, 14, 25, 30, 3, -1.54816, 22.0882, 
40.3372, 81, 261, 20.5401, 12, 14, 25, 30, 3, -1.54816, 22.0882, 
40.3661, 80, 260, 20.5559, 12, 14, 25, 30, 3, -1.54816, 22.104, 
40.4077, 81, 261, 20.5559, 12, 14, 25, 30, 3, -1.54816, 22.104, 
40.4368, 81, 261, 20.5559, 12, 14, 25, 30, 3, -1.54816, 22.104, 
40.4697, 82, 261, 20.5559, 12, 14, 25, 30, 3, -1.54816, 22.104, 
40.5057, 81, 260, 18.3212, 12, 14, 25, 30, 3, -1.55235, 19.8736, 
40.5339, 82, 261, 18.3212, 12, 14, 25, 30, 3, -1.55235, 19.8736, 
40.57, 82, 261, 18.3212, 12, 14, 25, 30, 3, -1.55235, 19.8736, 
40.6035, 82, 261, 18.3212, 12, 14, 25, 30, 3, -1.55235, 19.8736, 
40.638, 82, 261, 18.3212, 12, 14, 25, 30, 3, -1.55235, 19.8736, 
40.6658, 81, 260, 17.1292, 12, 14, 25, 30, 3, -1.55235, 18.6815, 
40.7036, 82, 261, 17.1292, 12, 14, 25, 30, 3, -1.55235, 18.6815, 
40.7377, 81, 260, 17.0314, 12, 14, 25, 30, 3, -1.55235, 18.5837, 
40.7643, 82, 261, 17.0314, 12, 14, 25, 30, 3, -1.55235, 18.5837, 
40.801, 81, 260, 15.7812, 12, 14, 25, 30, 3, -1.55235, 17.3335, 
40.8329, 82, 261, 15.7812, 12, 14, 25, 30, 3, -1.55235, 17.3335, 
40.866, 82, 260, 15.7812, 12, 14, 25, 30, 3, -1.55235, 17.3335, 
40.9058, 82, 261, 15.7812, 12, 14, 25, 30, 3, -1.55235, 17.3335, 
40.9341, 82, 262, 15.7812, 12, 14, 25, 30, 3, -1.55235, 17.3335, 
40.9648, 81, 261, 14.6824, 12, 14, 25, 30, 3, -1.7075, 16.3899, 
41.0022, 82, 262, 14.6824, 12, 14, 25, 30, 3, -1.7075, 16.3899, 
41.0384, 82, 262, 14.6824, 12, 14, 25, 30, 3, -1.7075, 16.3899, 
41.0649, 82, 261, 14.6824, 12, 14, 25, 30, 3, -1.7075, 16.3899, 
41.1029, 81, 261, 15.5356, 12, 14, 25, 30, 3, -1.7075, 17.2431, 
41.1363, 82, 261, 15.5356, 12, 14, 25, 30, 3, -1.7075, 17.2431, 
41.1714, 82, 261, 15.5356, 12, 14, 25, 30, 3, -1.7075, 17.2431, 
41.2071, 82, 261, 15.5356, 12, 14, 25, 30, 3, -1.7075, 17.2431, 
41.239, 83, 261, 15.5356, 12, 14, 25, 30, 3, -1.7075, 17.2431, 
41.271, 82, 261, 13.4932, 12, 14, 25, 30, 3, -1.71214, 15.2053, 
41.3069, 82, 261, 13.4932, 12, 14, 25, 30, 3, -1.71214, 15.2053, 
41.3354, 83, 261, 13.4932, 12, 14, 25, 30, 3, -1.71214, 15.2053, 
41.372, 83, 261, 13.4932, 12, 14, 25, 30, 3, -1.71214, 15.2053, 
41.4074, 82, 261, 14.4641, 12, 14, 25, 30, 3, -1.71214, 16.1762, 
41.4337, 83, 261, 14.4641, 12, 14, 25, 30, 3, -1.71214, 16.1762, 
41.47, 83, 261, 14.4641, 12, 14, 25, 30, 3, -1.71214, 16.1762, 
41.504, 83, 261, 14.4641, 12, 14, 25, 30, 3, -1.71214, 16.1762, 
41.5387, 83, 261, 14.4641, 12, 14, 25, 30, 3, -1.71214, 16.1762, 
41.5661, 82, 261, 12.2156, 12, 14, 25, 30, 3, -1.71214, 13.9278, 
41.6015, 83, 261, 12.2156, 12, 14, 25, 30, 3, -1.71214, 13.9278, 
41.6363, 83, 261, 12.2156, 12, 14, 25, 30, 3, -1.71214, 13.9278, 
41.6715, 83, 261, 12.2156, 12, 14, 25, 30, 3, -1.71214, 13.9278, 
41.702, 82, 261, 11.0948, 12, 14, 25, 30, 3, -1.71214, 12.807, 
41.7335, 83, 261, 11.0948, 12, 14, 25, 30, 3, -1.71214, 12.807, 
41.768, 83, 261, 11.0948, 12, 14, 25, 30, 3, -1.71214, 12.807, 
41.8047, 83, 261, 11.0948, 12, 14, 25, 30, 3, -1.71214, 12.807, 
41.8391, 84, 261, 11.0948, 12, 14, 25, 30, 3, -1.71214, 12.807, 
41.8648, 83, 261, 10.1166, 12, 14, 25, 30, 3, -1.7168, 11.8334, 
41.9031, 84, 261, 10.1166, 12, 14, 25, 30, 3, -1.7168, 11.8334, 
41.9363, 83, 261, 10.0188, 12, 14, 25, 30, 3, -1.7168, 11.7356, 
41.9708, 84, 261, 10.0188, 12, 14, 25, 30, 3, -1.7168, 11.7356, 
42.0013, 83, 261, 10.0091, 12, 14, 25, 30, 3, -1.7168, 11.7259, 
42.0325, 84, 261, 10.0091, 12, 14, 25, 30, 3, -1.7168, 11.7259, 
42.0684, 84, 261, 10.0091, 12, 14, 25, 30, 3, -1.7168, 11.7259, 
42.1035, 83, 261, 10.0091, 12, 14, 25, 30, 3, -1.7168, 11.7259, 
42.1385, 84, 261, 10.0091, 12, 14, 25, 30, 3, -1.7168, 11.7259, 
42.1637, 83, 261, 7.83723, 12, 14, 25, 30, 3, -1.7168, 9.55403, 
42.2058, 84, 261, 7.83723, 12, 14, 25, 30, 3, -1.7168, 9.55403, 
42.2342, 84, 261, 7.83723, 12, 14, 25, 30, 3, -1.7168, 9.55403, 
42.2703, 84, 261, 7.83723, 12, 14, 25, 30, 3, -1.7168, 9.55403, 
42.3028, 83, 261, 7.82521, 12, 14, 25, 30, 3, -1.7168, 9.54201, 
42.3338, 84, 261, 7.82521, 12, 14, 25, 30, 3, -1.7168, 9.54201, 
42.3667, 84, 261, 7.82521, 12, 14, 25, 30, 3, -1.7168, 9.54201, 
42.4046, 84, 261, 7.82521, 12, 14, 25, 30, 3, -1.7168, 9.54201, 
42.4402, 84, 261, 7.82521, 12, 14, 25, 30, 3, -1.7168, 9.54201, 
42.4664, 83, 261, 5.61372, 12, 14, 25, 30, 3, -1.7168, 7.33052, 
42.5014, 84, 261, 5.61372, 12, 14, 25, 30, 3, -1.7168, 7.33052, 
42.5355, 84, 261, 5.61372, 12, 14, 25, 30, 3, -1.7168, 7.33052, 
42.5714, 84, 261, 5.61372, 12, 14, 25, 30, 3, -1.7168, 7.33052, 
42.6069, 84, 261, 5.61372, 12, 14, 25, 30, 3, -1.7168, 7.33052, 
42.6316, 83, 261, 4.50928, 12, 14, 25, 30, 3, -1.7168, 6.22608, 
42.6662, 85, 261, 4.50928, 12, 14, 25, 30, 3, -1.7168, 6.22608, 
42.7034, 85, 261, 4.50928, 12, 14, 25, 30, 3, -1.7168, 6.22608, 
42.7325, 85, 261, 4.50928, 12, 14, 25, 30, 3, -1.7168, 6.22608, 
42.7713, 85, 261, 4.50928, 12, 14, 25, 30, 3, -1.7168, 6.22608, 
42.8059, 84, 261, 2.42331, 12, 14, 25, 30, 3, -1.72149, 4.1448, 
42.8371, 85, 261, 2.42331, 12, 14, 25, 30, 3, -1.72149, 4.1448, 
42.87, 85, 260, 2.42331, 12, 14, 25, 30, 3, -1.72149, 4.1448, 
42.903, 84, 260, 2.42331, 12, 14, 25, 30, 3, -1.72149, 4.1448, 
42.9335, 84, 260, 4.31245, 12, 14, 25, 30, 3, -1.56507, 5.87752, 
42.9678, 85, 260, 4.31245, 12, 14, 25, 30, 3, -1.56507, 5.87752, 
43.005, 85, 261, 4.31245, 12, 14, 25, 30, 3, -1.56507, 5.87752, 
43.0358, 85, 261, 4.31245, 12, 14, 25, 30, 3, -1.56507, 5.87752, 
43.0666, 85, 261, 4.31245, 12, 14, 25, 30, 3, -1.56507, 5.87752, 
43.1034, 84, 260, -0.731473, 12, 14, 25, 30, 3, -1.56507, 0.833596, 
43.1349, 86, 261, -0.731473, 12, 14, 25, 30, 3, -1.56507, 0.833596, 
43.166, 85, 260, -0.0731473, 12, 14, 25, 30, 3, -1.56935, 1.49621, 
43.2074, 85, 261, -0.0731473, 12, 14, 25, 30, 3, -1.56935, 1.49621, 
43.2344, 85, 260, -0.980147, 12, 14, 25, 30, 3, -1.56935, 0.589208, 
43.2681, 86, 261, -0.980147, 12, 14, 25, 30, 3, -1.56935, 0.589208, 
43.305, 86, 261, -0.980147, 12, 14, 25, 30, 3, -1.56935, 0.589208, 
43.3346, 86, 261, -0.980147, 12, 14, 25, 30, 3, -1.56935, 0.589208, 
43.3679, 86, 261, -0.980147, 12, 14, 25, 30, 3, -1.56935, 0.589208, 
43.3985, 85, 260, -3.17598, 12, 14, 25, 30, 3, -1.56935, -1.60662, 
43.4358, 87, 261, -3.17598, 12, 14, 25, 30, 3, -1.56935, -1.60662, 
43.4655, 87, 261, -3.17598, 12, 14, 25, 30, 3, -1.56935, -1.60662, 
43.5035, 87, 261, -3.17598, 12, 14, 25, 30, 3, -1.56935, -1.60662, 
43.5324, 86, 260, -4.38761, 12, 14, 25, 30, 3, -1.57366, -2.81395, 
43.5702, 87, 261, -4.38761, 12, 14, 25, 30, 3, -1.57366, -2.81395, 
43.603, 87, 262, -4.38761, 12, 14, 25, 30, 3, -1.57366, -2.81395, 
43.6325, 87, 261, -4.38761, 12, 14, 25, 30, 3, -1.57366, -2.81395, 
43.6621, 87, 261, -4.38761, 12, 14, 25, 30, 3, -1.57366, -2.81395, 
43.7025, 86, 260, -5.38285, 12, 14, 25, 30, 3, -1.57366, -3.80919, 
43.7348, 88, 261, -5.38285, 12, 14, 25, 30, 3, -1.57366, -3.80919, 
43.7655, 87, 260, -6.57714, 12, 14, 25, 30, 3, -1.578, -4.99914, 
43.8003, 87, 261, -6.57714, 12, 14, 25, 30, 3, -1.578, -4.99914, 
43.8342, 87, 260, -6.47065, 12, 14, 25, 30, 3, -1.578, -4.89265, 
43.8666, 88, 261, -6.47065, 12, 14, 25, 30, 3, -1.578, -4.89265, 
43.9051, 88, 261, -6.47065, 12, 14, 25, 30, 3, -1.578, -4.89265, 
43.9324, 88, 261, -6.47065, 12, 14, 25, 30, 3, -1.578, -4.89265, 
43.9672, 88, 261, -6.47065, 12, 14, 25, 30, 3, -1.578, -4.89265, 
44.0051, 87, 260, -8.72341, 12, 14, 25, 30, 3, -1.578, -7.14541, 
44.0372, 89, 261, -8.72341, 12, 14, 25, 30, 3, -1.578, -7.14541, 
44.0667, 89, 261, -8.72341, 12, 14, 25, 30, 3, -1.578, -7.14541, 
44.1011, 88, 260, -8.72341, 12, 14, 25, 30, 3, -1.578, -7.14541, 
44.1336, 88, 260, -8.87106, 12, 14, 25, 30, 3, -1.58235, -7.28871, 
44.1681, 89, 262, -8.87106, 12, 14, 25, 30, 3, -1.58235, -7.28871, 
44.2048, 88, 261, -8.87106, 12, 14, 25, 30, 3, -1.58235, -7.28871, 
44.2358, 89, 261, -8.87106, 12, 14, 25, 30, 3, -1.58235, -7.28871, 
44.2654, 89, 261, -8.87106, 12, 14, 25, 30, 3, -1.58235, -7.28871, 
44.303, 88, 261, -11.8182, 12, 14, 25, 30, 3, -1.7405, -10.0777, 
44.3371, 89, 261, -11.8182, 12, 14, 25, 30, 3, -1.7405, -10.0777, 
44.3652, 88, 261, -10.9788, 12, 14, 25, 30, 3, -1.7405, -9.23829, 
44.4004, 89, 261, -10.9788, 12, 14, 25, 30, 3, -1.7405, -9.23829, 
44.4347, 88, 261, -12.793, 12, 14, 25, 30, 3, -1.7405, -11.0525, 
44.4675, 90, 261, -12.793, 12, 14, 25, 30, 3, -1.7405, -11.0525, 
44.5044, 90, 262, -12.793, 12, 14, 25, 30, 2, -1.7405, -11.0525, 
44.5319, 90, 261, -12.793, 12, 14, 25, 30, 2, -1.7405, -11.0525, 
44.5666, 90, 261, -12.793, 12, 14, 25, 30, 2, -1.7405, -11.0525, 
44.6035, 89, 261, -15.1347, 12, 14, 25, 30, 2, -1.74531, -13.3894, 
44.6356, 91, 261, -15.1347, 12, 14, 25, 30, 2, -1.74531, -13.3894, 
44.6627, 92, 262, -15.1347, 12, 14, 25, 30, 2, -1.74531, -13.3894, 
44.7005, 90, 261, -15.1347, 12, 14, 25, 30, 2, -1.74531, -13.3894, 
44.7365, 90, 261, -15.5985, 12, 14, 25, 30, 2, -1.75016, -13.8484, 
44.7658, 91, 261, -15.5985, 12, 14, 25, 30, 2, -1.75016, -13.8484, 
44.804, 91, 261, -15.5985, 12, 14, 25, 30, 2, -1.75016, -13.8484, 
44.8323, 92, 261, -15.5985, 12, 14, 25, 30, 2, -1.75016, -13.8484, 
44.8652, 92, 261, -15.5985, 12, 14, 25, 30, 2, -1.75016, -13.8484, 
44.9046, 91, 261, -16.6604, 12, 14, 25, 30, 2, -1.75503, -14.9053, 
44.9359, 92, 260, -16.6604, 12, 0, 25, 12, 2, -1.75503, -14.9053, 
44.9668, 91, 261, -16.6604, 12, 0, 25, 12, 2, -1.75503, -14.9053, 
44.9991, 93, 260, -16.6604, 12, 0, 25, 12, 2, -1.75503, -14.9053, 
45.0342, 92, 260, -16.6604, 12, 0, 25, 12, 2, -1.75503, -14.9053, 
45.0663, 91, 260, -17.7338, 12, 0, 25, 12, 2, -1.59557, -16.1383, 
45.1057, 91, 261, -17.7338, 12, 0, 25, 12, 2, -1.59557, -16.1383, 
45.1331, 92, 260, -17.7338, 12, 0, 25, 12, 2, -1.59557, -16.1383, 
45.1663, 92, 260, -17.7338, 12, 0, 25, 12, 2, -1.59557, -16.1383, 
45.2019, 92, 261, -17.7338, 12, 0, 25, 12, 2, -1.59557, -16.1383, 
45.2363, 91, 260, -20.0209, 12, 0, 25, 12, 2, -1.59557, -18.4254, 
45.2637, 92, 261, -20.0209, 12, 0, 25, 12, 2, -1.59557, -18.4254, 
45.2995, 93, 260, -20.0209, 12, 0, 25, 12, 2, -1.59557, -18.4254, 
45.3344, 93, 260, -20.0209, 12, 0, 25, 12, 2, -1.59557, -18.4254, 
45.3681, 92, 260, -21.1263, 12, 0, 25, 12, 2, -1.60002, -19.5262, 
45.4042, 93, 260, -21.1263, 12, 0, 25, 12, 2, -1.60002, -19.5262, 
45.43, 94, 260, -21.1263, 12, 0, 25, 12, 2, -1.60002, -19.5262, 
45.4685, 94, 260, -21.1263, 12, 0, 25, 12, 2, -1.60002, -19.5262, 
45.5023, 94, 260, -21.1263, 12, 0, 25, 12, 2, -1.60002, -19.5262, 
45.5361, 93, 260, -20.9789, 12, 0, 25, 12, 2, -1.6045, -19.3744, 
45.5638, 94, 261, -20.9789, 12, 0, 25, 12, 2, -1.6045, -19.3744, 
45.6003, 93, 260, -21.908, 12, 0, 25, 12, 2, -1.6045, -20.3035, 
45.6327, 94, 260, -21.908, 12, 0, 25, 12, 2, -1.6045, -20.3035, 
45.6677, 93, 260, -23.4572, 12, 0, 25, 12, 2, -1.6045, -21.8527, 
45.7046, 95, 261, -23.4572, 12, 0, 25, 12, 2, -1.6045, -21.8527, 
45.732, 95, 260, -23.4572, 12, 0, 25, 12, 2, -1.6045, -21.8527, 
45.7684, 93, 259, -23.4572, 12, 0, 25, 12, 2, -1.6045, -21.8527, 
45.8017, 95, 261, -23.4572, 12, 0, 25, 12, 2, -1.6045, -21.8527, 
45.8371, 94, 260, -23.0956, 12, 0, 25, 12, 2, -1.60901, -21.4866, 
45.8676, 95, 260, -23.0956, 12, 0, 25, 12, 2, -1.60901, -21.4866, 
45.8989, 95, 260, -23.0956, 12, 0, 25, 12, 2, -1.60901, -21.4866, 
45.9341, 95, 260, -23.0956, 12, 0, 25, 12, 2, -1.60901, -21.4866, 
45.9717, 94, 260, -24.1652, 12, 0, 25, 12, 2, -1.60901, -22.5562, 
46.0033, 96, 260, -24.1652, 12, 0, 25, 12, 2, -1.60901, -22.5562, 
46.0322, 95, 261, -24.1652, 12, 0, 25, 12, 2, -1.60901, -22.5562, 
46.066, 95, 260, -24.1652, 12, 0, 25, 12, 2, -1.60901, -22.5562, 
46.102, 95, 261, -24.1652, 12, 0, 25, 12, 2, -1.60901, -22.5562, 
46.1383, 95, 260, -26.4506, 12, 0, 25, 12, 2, -1.61354, -24.8371, 
46.1647, 96, 260, -26.4506, 12, 0, 25, 12, 2, -1.61354, -24.8371, 
46.198, 95, 260, -26.4506, 12, 0, 25, 12, 2, -1.61354, -24.8371, 
46.2316, 95, 260, -26.4506, 12, 0, 25, 12, 2, -1.61354, -24.8371, 
46.268, 95, 260, -27.5564, 12, 0, 25, 12, 2, -1.61354, -25.9428, 
46.303, 96, 260, -27.5564, 12, 0, 25, 12, 2, -1.61354, -25.9428, 
46.3326, 96, 260, -27.5564, 12, 0, 25, 12, 2, -1.61354, -25.9428, 
46.3633, 96, 260, -27.5564, 12, 0, 25, 12, 2, -1.61354, -25.9428, 
46.3981, 96, 260, -27.5564, 12, 0, 25, 12, 2, -1.61354, -25.9428, 
46.4313, 95, 260, -28.9512, 12, 0, 25, 12, 2, -1.61354, -27.3377, 
46.4622, 96, 260, -28.9512, 12, 0, 25, 12, 2, -1.61354, -27.3377, 
46.5099, 97, 260, -28.9512, 12, 0, 25, 12, 2, -1.61354, -27.3377, 
46.5309, 97, 260, -28.9512, 12, 0, 25, 12, 2, -1.61354, -27.3377, 
46.5632, 96, 260, -30.5639, 12, 0, 25, 12, 2, -1.61809, -28.9458, 
46.5994, 97, 260, -30.5639, 12, 0, 25, 12, 2, -1.61809, -28.9458, 
46.6295, 97, 260, -30.5639, 12, 0, 25, 12, 2, -1.61809, -28.9458, 
